driver_trip,prob
2286_170,0.6624
2286_171,0.9974
2286_172,0.9792
2286_173,0.9126
2286_174,0.993
2286_175,0.7304
2286_176,0.7402
2286_177,0.9942
2286_178,0.7316
2286_179,0.696
2286_18,0.9096
2286_180,0.7592
2286_181,0.0246
2286_182,0.7774
2286_183,0.9602
2286_184,0.7024
2286_185,0.8556
2286_186,0.6746
2286_187,0.7524
2286_188,0.9112
2286_189,0.8728
2286_19,0.9906
2286_190,0.0592
2286_191,0.7528
2286_192,0.9538
2286_193,0.9926
2286_194,0.9778
2286_195,0.06
2286_196,0.6638
2286_197,0.6964
2286_198,0.7018
2286_199,0.697
2286_2,0.9342
2286_20,0.9926
2286_200,0.7816
2286_21,0.698
2286_22,0.81
2286_23,0.7132
2286_24,0.9638
2286_25,0.875
2286_26,0.7774
2286_27,0.772
2286_28,0.7492
2286_29,0.8374
2286_3,0.8154
2286_30,0.7108
2286_31,0.7172
2286_32,0.655
2286_33,0.753
2286_34,0.893
2286_35,0.9816
2286_36,0.757
2286_37,0.753
2286_38,0.0506
2286_39,0.9986
2286_4,0.9944
2286_40,0.7492
2286_41,0.8162
2286_42,0.763
2286_43,0.9944
2286_44,0.9918
2286_45,0.666
2286_46,0.9938
2286_47,0.0412
2286_48,0.781
2286_49,0.7082
2286_5,0.997
2286_50,0.9726
2286_51,0.784
2286_52,0.9848
2286_53,0.8872
2286_54,0.851
2286_55,0.8822
2286_56,0.9514
2286_57,0.9798
2286_58,0.7758
2286_59,0.9978
2286_6,0.7734
2286_60,0.9958
2286_61,0.8862
2286_62,0.9824
2286_63,0.9948
2286_64,0.6598
2286_65,0.9942
2286_66,0.7072
2286_67,0.969
2286_68,0.7006
2286_69,0.9084
2286_7,0.7728
2286_70,0.7524
2286_71,0.7138
2286_72,0.7496
2286_73,0.7186
2286_74,0.9834
2286_75,0.7266
2286_76,0.9962
2286_77,0.7988
2286_78,0.9076
2286_79,0.9812
2286_8,0.705
2286_80,0.9414
2286_81,0.9842
2286_82,0.6746
2286_83,0.7556
2286_84,0.759
2286_85,0.7112
2286_86,0.7624
2286_87,0.9958
2286_88,0.9868
2286_89,0.7954
2286_9,0.9902
2286_90,0.6778
2286_91,0.7706
2286_92,0.8092
2286_93,0.913
2286_94,0.7076
2286_95,0.8612
2286_96,0.77
2286_97,0.8684
2286_98,0.9964
2286_99,0.849
1750_1,0.7074
1750_10,0.8348
1750_100,0.929
1750_101,0.054
1750_102,0.8896
1750_103,0.9334
1750_104,0.9266
1750_105,0.877
1750_106,0.9204
1750_107,0.7614
1750_108,0.8164
1750_109,0.7976
1750_11,0.7804
1750_110,0.6874
1750_111,0.8574
1750_112,0.8868
1750_113,0.726
1750_114,0.845
1750_115,0.89
1750_116,0.9584
1750_117,0.7336
1750_118,0.8724
1750_119,0.0546
1750_12,0.835
1750_120,0.8672
1750_121,0.9374
1750_122,0.9526
1750_123,0.7268
1750_124,0.9476
1750_125,0.763
1750_126,0.7708
1750_127,0.832
1750_128,0.9408
1750_129,0.908
1750_13,0.854
1750_130,0.948
1750_131,0.776
1750_132,0.8202
1750_133,0.9266
1750_134,0.9276
1750_135,0.654
1750_136,0.7536
1750_137,0.9094
1750_138,0.7564
1750_139,0.003
1750_14,0.8558
1750_140,0.8836
1750_141,0.989
1750_142,0.885
1750_143,0.8296
1750_144,0.8858
1750_145,0.0458
1750_146,0.7908
1750_147,0.7896
1750_148,0.7252
1750_149,0.8652
1750_15,0.9404
1750_150,0.8142
1750_151,0.9864
1750_152,0.9172
1750_153,0.9728
1750_154,0.6758
1750_155,0.828
1750_156,0.7516
1750_157,0.8812
1750_158,0.8326
1750_159,0.6934
1750_16,0.7096
1750_160,0.7226
1750_161,0.0008
1750_162,0.7024
1750_163,0.8312
1750_164,0.9284
1750_165,0.9846
1750_166,0.9454
1750_167,0.8898
1750_168,0.9534
1750_169,0.833
1750_17,0.9502
1750_170,0.0092
1750_171,0.8142
1750_172,0.8184
1750_173,0.9344
1750_174,0.6988
1750_175,0.8564
1750_176,0.9822
1750_177,0.76
1750_178,0.8406
1750_179,0.872
1750_18,0.9018
1750_180,0.7816
1750_181,0.6494
1750_182,0.0004
1750_183,0.7432
1750_184,0.8236
1750_185,0.7654
1750_186,0.0152
1750_187,0.7336
1750_188,0.9762
1750_189,0.895
1750_19,0.0
1750_190,0.9244
1750_191,0.9616
1750_192,0.9688
1750_193,0.8562
1750_194,0.9078
1750_195,0.6826
1750_196,0.9744
1750_197,0.7494
1750_198,0.9066
1750_199,0.9322
1750_2,0.8912
1750_20,0.7748
1750_200,0.9324
1750_21,0.8466
1750_22,0.9806
1750_23,0.7874
1750_24,0.6552
1750_25,0.7436
1750_26,0.7818
1750_27,0.7084
1750_28,0.061
1750_29,0.7676
1750_3,0.7748
1750_30,0.7122
1750_31,0.0248
1750_32,0.9118
1750_33,0.8454
1750_34,0.7216
1750_35,0.7626
1750_36,0.947
1750_37,0.6802
1750_38,0.9326
1750_39,0.7858
1750_4,0.8482
1750_40,0.8986
1750_41,0.7348
1750_42,0.7382
1750_43,0.8942
1750_44,0.8188
1750_45,0.9618
1750_46,0.9464
1750_47,0.9938
1750_48,0.8094
1750_49,0.7636
1750_5,0.9358
1750_50,0.9062
1750_51,0.7306
1750_52,0.7808
1750_53,0.8196
1750_54,0.972
1750_55,0.922
1750_56,0.9922
1750_57,0.9704
1750_58,0.6754
1750_59,0.8608
1750_6,0.6674
1750_60,0.9806
1750_61,0.8094
1750_62,0.7586
1750_63,0.7834
1750_64,0.8262
1750_65,0.7512
1750_66,0.9812
1750_67,0.9256
1750_68,0.8832
1750_69,0.9266
1750_7,0.8708
1750_70,0.7854
1750_71,0.6866
1750_72,0.9006
1750_73,0.8774
1750_74,0.845
1750_75,0.6984
1750_76,0.985
1750_77,0.9762
1750_78,0.8652
1750_79,0.8228
1750_8,0.8228
1750_80,0.9522
1750_81,0.8322
1750_82,0.889
1750_83,0.9476
1750_84,0.9144
1750_85,0.7966
1750_86,0.9428
1750_87,0.7404
1750_88,0.9408
1750_89,0.9266
1750_9,0.7564
1750_90,0.9406
1750_91,0.0562
1750_92,0.6778
1750_93,0.901
1750_94,0.9362
1750_95,0.7434
1750_96,0.8798
1750_97,0.8568
1750_98,0.7984
1750_99,0.8416
2913_1,0.995
2913_10,0.038
2913_100,0.8112
2913_101,0.9002
2913_102,0.9522
2913_103,0.8572
2913_104,0.8492
2913_105,0.001
2913_106,0.979
2913_107,0.9298
2913_108,0.9624
2913_109,0.995
2913_11,0.9086
2913_110,0.748
2913_111,0.9092
2913_112,0.927
2913_113,0.6834
2913_114,0.9892
2913_115,0.7958
2913_116,0.9974
2913_117,0.6838
2913_118,0.975
2913_119,0.8976
2913_12,0.8552
2913_120,0.868
2913_121,0.9268
2913_122,0.828
2913_123,0.6336
2913_124,0.9906
2913_125,0.914
2913_126,0.8124
2913_127,0.9292
2913_128,0.8124
2913_129,0.8292
2913_13,0.9792
2913_130,0.9952
2913_131,0.9718
2913_132,0.8534
2913_133,0.8404
2913_134,0.9052
2913_135,0.6718
2913_136,0.9958
2913_137,0.9002
2913_138,0.8548
2913_139,0.7202
2913_14,0.883
2913_140,0.8252
2913_141,0.924
2913_142,0.8752
2913_143,0.7912
2913_144,0.7204
2913_145,0.0326
2913_146,0.7302
2913_147,0.9084
2913_148,0.814
2913_149,0.8016
2913_15,0.909
2913_150,0.8008
2913_151,0.8456
2913_152,0.8486
2913_153,0.822
2913_154,0.736
2913_155,0.989
2913_156,0.9102
2913_157,0.9214
2913_158,0.9782
2913_159,0.6522
2913_16,0.8568
2913_160,0.9926
2913_161,0.961
2913_162,0.9902
2913_163,0.6934
2913_164,0.678
2913_165,0.7678
2913_166,0.892
2913_167,0.9422
2913_168,0.9686
2913_169,0.9388
2913_17,0.8048
2913_170,0.767
2913_171,0.8708
2913_172,0.9904
2913_173,0.101
2913_174,0.8052
2913_175,0.9842
2913_176,0.8686
2913_177,0.8884
2913_178,0.9918
2913_179,0.8864
2913_18,0.696
2913_180,0.996
2913_181,0.0184
2913_182,0.9988
2913_183,0.959
2913_184,0.877
2913_185,0.6872
2913_186,0.934
2913_187,0.8826
2913_188,0.697
2913_189,0.9126
2913_19,0.6698
2913_190,0.9508
2913_191,0.8142
2913_192,0.9714
2913_193,0.9696
2913_194,0.815
2913_195,0.8054
2913_196,0.0032
2913_197,0.0096
2913_198,0.7924
2913_199,0.0
2913_2,0.8276
2913_20,0.0006
2913_200,0.7224
2913_21,0.839
2913_22,0.8944
2913_23,0.7818
2913_24,0.9876
2913_25,0.773
2913_26,0.6998
2913_27,0.7574
2913_28,0.6418
2913_29,0.7752
2913_3,0.8406
2913_30,0.9054
2913_31,0.9142
2913_32,0.0002
2913_33,0.9696
2913_34,0.851
2913_35,0.0028
2913_36,0.657
2913_37,0.9922
2913_38,0.8026
2913_39,0.8068
2913_4,0.7904
2913_40,0.9912
2913_41,0.846
2913_42,0.9464
2913_43,0.957
2913_44,0.908
2913_45,0.852
2913_46,0.9318
2913_47,0.9812
2913_48,0.667
2913_49,0.9904
2913_5,0.8362
2913_50,0.084
2913_51,0.9642
2913_52,0.6536
2913_53,0.7114
2913_54,0.9184
2913_55,0.706
2913_56,0.717
2913_57,0.9658
2913_58,0.7402
2913_59,0.8646
2913_6,0.0202
2913_60,0.9236
2913_61,0.9886
2913_62,0.9132
2913_63,0.8762
2913_64,0.9946
2913_65,0.0004
2913_66,0.736
2913_67,0.9186
2913_68,0.8378
2913_69,0.9548
2913_7,0.7328
2913_70,0.8396
2913_71,0.8738
2913_72,0.8122
2913_73,0.7916
2913_74,0.7848
2913_75,0.962
2913_76,0.985
2913_77,0.964
2913_78,0.8864
2913_79,0.8884
2913_8,0.865
2913_80,0.9624
2913_81,0.7918
2913_82,0.8
2913_83,0.8894
2913_84,0.94
2913_85,0.9246
2913_86,0.858
2913_87,0.0112
2913_88,0.985
2913_89,0.8834
2913_9,0.8744
2913_90,0.9758
2913_91,0.978
2913_92,0.8772
2913_93,0.6396
2913_94,0.8148
2913_95,0.8982
2913_96,0.9808
2913_97,0.6484
2913_98,0.9404
2913_99,0.7822
2196_1,0.994
2196_10,0.9372
2196_100,0.8424
2196_101,0.9356
2196_102,0.9128
2196_103,0.9388
2196_104,0.7438
2196_105,0.7364
2196_106,0.892
2196_107,0.0424
2196_108,0.926
2196_109,0.7552
2196_11,0.7848
2196_110,0.9786
2196_111,0.9686
2196_112,0.9622
2196_113,0.9884
2196_114,0.8998
2196_115,0.9238
2196_116,0.8304
2196_117,0.8382
2196_118,0.8138
2196_119,0.8092
2196_12,0.7078
2196_120,0.9888
2196_121,0.916
2196_122,0.9926
2196_123,0.7354
2196_124,0.9748
2196_125,0.8714
2196_126,0.9842
2196_127,0.8488
2196_128,0.8958
2196_129,0.9852
2196_13,0.911
2196_130,0.9998
2196_131,0.7802
2196_132,0.8956
2196_133,0.8952
2196_134,0.9628
2196_135,0.6878
2196_136,0.8148
2196_137,0.9376
2196_138,0.9722
2196_139,0.9054
2196_14,0.709
2196_140,0.8552
2196_141,0.7616
2196_142,0.96
2196_143,0.9642
2196_144,0.9572
2196_145,0.9034
2196_146,0.8178
2196_147,0.971
2196_148,0.9832
2196_149,0.9524
2196_15,0.9908
2196_150,0.9974
2196_151,0.847
2196_152,0.8786
2196_153,0.7592
2196_154,0.6952
2196_155,0.8912
2196_156,0.9678
2196_157,0.9714
2196_158,0.9814
2196_159,0.9436
2196_16,0.7542
2196_160,0.9786
2196_161,0.9882
2196_162,0.8946
2196_163,0.998
2196_164,0.8998
2196_165,0.8972
2196_166,0.8596
2196_167,0.95
2196_168,0.6948
2196_169,0.9522
2196_17,0.9766
2196_170,0.9196
2196_171,0.995
2196_172,0.9898
2196_173,0.9852
2196_174,0.9048
2196_175,0.7528
2196_176,0.9618
2196_177,0.8618
2196_178,0.9896
2196_179,0.9546
2196_18,0.726
2196_180,0.9174
2196_181,0.9592
2196_182,0.8066
2196_183,0.9828
2196_184,0.9696
2196_185,0.0056
2196_186,0.8544
2196_187,0.8942
2196_188,0.9036
2196_189,0.9554
2196_19,0.9926
2196_190,0.994
2196_191,0.7174
2196_192,0.97
2196_193,0.7532
2196_194,0.6322
2196_195,0.91
2196_196,0.9616
2196_197,0.9612
2196_198,0.9114
2196_199,0.913
2196_2,0.9744
2196_20,0.8998
2196_200,0.0
2196_21,0.8182
2196_22,0.76
2196_23,0.863
2196_24,0.6536
2196_25,0.0054
2196_26,0.8798
2196_27,0.9962
2196_28,0.8546
2196_29,0.001
2196_3,0.9554
2196_30,0.961
2196_31,0.8742
2196_32,0.874
2196_33,0.0002
2196_34,0.8598
2196_35,0.9052
2196_36,0.9346
2196_37,0.992
2196_38,0.8974
2196_39,0.982
2196_4,0.9552
2196_40,0.9658
2196_41,0.9014
2196_42,0.8016
2196_43,0.922
2196_44,0.901
2196_45,0.0474
2196_46,0.9494
2196_47,0.8358
2196_48,0.9554
2196_49,0.8238
2196_5,0.9466
2196_50,0.987
2196_51,0.952
2196_52,0.0002
2196_53,0.7848
2196_54,0.7832
2196_55,0.8994
2196_56,0.9242
2196_57,0.874
2196_58,0.9382
2196_59,0.9546
2196_6,0.993
2196_60,0.0
2196_61,0.9884
2196_62,0.9306
2196_63,0.9874
2196_64,0.9772
2196_65,0.9022
2196_66,0.9682
2196_67,0.984
2196_68,0.0
2196_69,0.9814
2196_7,0.8344
2196_70,0.9826
2196_71,0.7746
2196_72,0.9878
2196_73,0.8844
2196_74,0.0548
2196_75,0.0184
2196_76,0.967
2196_77,0.9864
2196_78,0.9836
2196_79,0.9022
2196_8,0.9212
2196_80,0.9632
2196_81,0.9332
2196_82,0.983
2196_83,0.9688
2196_84,0.8642
2196_85,0.92
2196_86,0.9098
2196_87,0.8194
2196_88,0.8904
2196_89,0.7208
2196_9,0.9034
2196_90,0.9258
2196_91,0.9908
2196_92,0.9424
2196_93,0.9676
2196_94,0.9542
2196_95,0.926
2196_96,0.7004
2196_97,0.9832
2196_98,0.884
2196_99,0.9418
1221_1,0.923
1221_10,0.015
1221_100,0.9694
1221_101,0.7472
1221_102,0.9444
1221_103,0.966
1221_104,0.7574
1221_105,0.7392
1221_106,0.6864
1221_107,0.8032
1221_108,0.9202
1221_109,0.734
1221_11,0.0138
1221_110,0.94
1221_111,0.6666
1221_112,0.6864
1221_113,0.718
1221_114,0.9846
1221_115,0.6312
1221_116,0.9172
1221_117,0.9292
1221_118,0.8948
1221_119,0.0472
1221_12,0.809
1221_120,0.9782
1221_121,0.9828
1221_122,0.7878
1221_123,0.885
1221_124,0.6654
1221_125,0.949
1221_126,0.8514
1221_127,0.6916
1221_128,0.8746
1221_129,0.6922
1221_13,0.7868
1221_130,0.899
1221_131,0.7268
1221_132,0.666
1221_133,0.9544
1221_134,0.014
1221_135,0.7394
1221_136,0.9018
1221_137,0.9094
1221_138,0.796
1221_139,0.7066
1221_14,0.7154
1221_140,0.7504
1221_141,0.88
1221_142,0.6876
1221_143,0.9144
1221_144,0.8528
1221_145,0.8434
1221_146,0.921
1221_147,0.6798
1221_148,0.9874
1221_149,0.6834
1221_15,0.9324
1221_150,0.8492
1221_151,0.8266
1221_152,0.9856
1221_153,0.8746
1221_154,0.7468
1221_155,0.0884
1221_156,0.8094
1221_157,0.8016
1221_158,0.8952
1221_159,0.8
1221_16,0.9734
1221_160,0.8858
1221_161,0.759
1221_162,0.757
1221_163,0.731
1221_164,0.967
1221_165,0.7184
1221_166,0.7576
1221_167,0.831
1221_168,0.8164
1221_169,0.7768
1221_17,0.689
1221_170,0.7742
1221_171,0.7166
1221_172,0.8972
1221_173,0.8622
1221_174,0.8562
1221_175,0.7602
1221_176,0.7756
1221_177,0.8252
1221_178,0.8826
1221_179,0.8018
1221_18,0.7044
1221_180,0.9772
1221_181,0.7008
1221_182,0.731
1221_183,0.8926
1221_184,0.8664
1221_185,0.8226
1221_186,0.9334
1221_187,0.8604
1221_188,0.9664
1221_189,0.6642
1221_19,0.0632
1221_190,0.753
1221_191,0.9552
1221_192,0.9284
1221_193,0.8622
1221_194,0.9692
1221_195,0.7986
1221_196,0.9658
1221_197,0.8028
1221_198,0.6664
1221_199,0.6558
1221_2,0.7262
1221_20,0.9096
1221_200,0.8426
1221_21,0.7008
1221_22,0.7898
1221_23,0.6648
1221_24,0.8334
1221_25,0.9888
1221_26,0.8496
1221_27,0.959
1221_28,0.84
1221_29,0.968
1221_3,0.8802
1221_30,0.6686
1221_31,0.9452
1221_32,0.9666
1221_33,0.9036
1221_34,0.8538
1221_35,0.722
1221_36,0.8514
1221_37,0.6868
1221_38,0.058
1221_39,0.793
1221_4,0.7606
1221_40,0.9462
1221_41,0.7788
1221_42,0.9254
1221_43,0.8532
1221_44,0.759
1221_45,0.6684
1221_46,0.8542
1221_47,0.8214
1221_48,0.8118
1221_49,0.7478
1221_5,0.7464
1221_50,0.8744
1221_51,0.6958
1221_52,0.7922
1221_53,0.6666
1221_54,0.7764
1221_55,0.82
1221_56,0.9128
1221_57,0.725
1221_58,0.9242
1221_59,0.8382
1221_6,0.713
1221_60,0.8572
1221_61,0.6884
1221_62,0.8386
1221_63,0.9518
1221_64,0.9422
1221_65,0.9878
1221_66,0.7664
1221_67,0.949
1221_68,0.9314
1221_69,0.905
1221_7,0.6614
1221_70,0.8804
1221_71,0.0474
1221_72,0.8708
1221_73,0.8644
1221_74,0.6752
1221_75,0.8374
1221_76,0.6696
1221_77,0.7338
1221_78,0.9716
1221_79,0.0086
1221_8,0.7666
1221_80,0.736
1221_81,0.9104
1221_82,0.9224
1221_83,0.8448
1221_84,0.0438
1221_85,0.7562
1221_86,0.024
1221_87,0.6884
1221_88,0.8586
1221_89,0.8424
1221_9,0.6828
1221_90,0.0778
1221_91,0.8456
1221_92,0.8086
1221_93,0.7468
1221_94,0.806
1221_95,0.9108
1221_96,0.6808
1221_97,0.7144
1221_98,0.9372
1221_99,0.9138
2382_1,0.8354
2382_10,0.7766
2382_100,0.836
2382_101,0.8912
2382_102,0.9554
2382_103,0.8208
2382_104,0.7906
2382_105,0.863
2382_106,0.7152
2382_107,0.8162
2382_108,0.8674
2382_109,0.724
2382_11,0.7574
2382_110,0.994
2382_111,0.8728
2382_112,0.9542
2382_113,0.869
2382_114,0.796
2382_115,0.9886
2382_116,0.7282
2382_117,0.7138
2382_118,0.8276
2382_119,0.6826
2382_12,0.8432
2382_120,0.6614
2382_121,0.8294
2382_122,0.9742
2382_123,0.9044
2382_124,0.9432
2382_125,0.7164
2382_126,0.786
2382_127,0.7454
2382_128,0.895
2382_129,0.9466
2382_13,0.6802
2382_130,0.9504
2382_131,0.928
2382_132,0.8552
2382_133,0.754
2382_134,0.7462
2382_135,0.9748
2382_136,0.9544
2382_137,0.6948
2382_138,0.8786
2382_139,0.951
2382_14,0.993
2382_140,0.7768
2382_141,0.8714
2382_142,0.8998
2382_143,0.9134
2382_144,0.0548
2382_145,0.975
2382_146,0.0064
2382_147,0.8754
2382_148,0.7124
2382_149,0.7212
2382_15,0.9712
2382_150,0.9782
2382_151,0.696
2382_152,0.9772
2382_153,0.7198
2382_154,0.9732
2382_155,0.8314
2382_156,0.8774
2382_157,0.6928
2382_158,0.886
2382_159,0.8552
2382_16,0.8726
2382_160,0.6566
2382_161,0.8598
2382_162,0.9442
2382_163,0.0002
2382_164,0.8482
2382_165,0.949
2382_166,0.9284
2382_167,0.9126
2382_168,0.9314
2382_169,0.6896
2382_17,0.982
2382_170,0.8664
2382_171,0.8358
2382_172,0.7178
2382_173,0.7386
2382_174,0.7082
2382_175,0.7262
2382_176,0.9028
2382_177,0.7356
2382_178,0.9272
2382_179,0.7348
2382_18,0.8282
2382_180,0.7108
2382_181,0.9264
2382_182,0.6588
2382_183,0.7778
2382_184,0.8098
2382_185,0.9198
2382_186,0.7116
2382_187,0.893
2382_188,0.8906
2382_189,0.78
2382_19,0.7104
2382_190,0.8812
2382_191,0.8956
2382_192,0.6866
2382_193,0.741
2382_194,0.7888
2382_195,0.739
2382_196,0.7856
2382_197,0.0698
2382_198,0.8332
2382_199,0.9716
2382_2,0.682
2382_20,0.8122
2382_200,0.8542
2382_21,0.7046
2382_22,0.7956
2382_23,0.7936
2382_24,0.8362
2382_25,0.8504
2382_26,0.9616
2382_27,0.7372
2382_28,0.7732
2382_29,0.7448
2382_3,0.855
2382_30,0.6782
2382_31,0.9684
2382_32,0.8002
2382_33,0.0736
2382_34,0.0042
2382_35,0.9756
2382_36,0.8222
2382_37,0.9628
2382_38,0.6954
2382_39,0.7234
2382_4,0.8292
2382_40,0.9688
2382_41,0.8946
2382_42,0.8874
2382_43,0.714
2382_44,0.8514
2382_45,0.8326
2382_46,0.901
2382_47,0.9352
2382_48,0.8738
2382_49,0.8986
2382_5,0.9518
2382_50,0.8356
2382_51,0.673
2382_52,0.685
2382_53,0.7936
2382_54,0.6966
2382_55,0.8968
2382_56,0.9654
2382_57,0.678
2382_58,0.7702
2382_59,0.8212
2382_6,0.9122
2382_60,0.7408
2382_61,0.771
2382_62,0.6562
2382_63,0.821
2382_64,0.8568
2382_65,0.969
2382_66,0.8598
2382_67,0.9902
2382_68,0.8124
2382_69,0.9902
2382_7,0.6648
2382_70,0.6842
2382_71,0.9692
2382_72,0.846
2382_73,0.9068
2382_74,0.6692
2382_75,0.737
2382_76,0.9046
2382_77,0.7722
2382_78,0.7538
2382_79,0.772
2382_8,0.972
2382_80,0.7816
2382_81,0.688
2382_82,0.8566
2382_83,0.8418
2382_84,0.8516
2382_85,0.657
2382_86,0.8384
2382_87,0.7238
2382_88,0.791
2382_89,0.0704
2382_9,0.7242
2382_90,0.0256
2382_91,0.697
2382_92,0.8364
2382_93,0.8932
2382_94,0.6598
2382_95,0.9104
2382_96,0.8278
2382_97,0.7144
2382_98,0.9416
2382_99,0.803
3592_1,0.8312
3592_10,0.9094
3592_100,0.9658
3592_101,0.7514
3592_102,0.7156
3592_103,0.87
3592_104,0.6672
3592_105,0.8414
3592_106,0.0
3592_107,0.7942
3592_108,0.95
3592_109,0.871
3592_11,0.7492
3592_110,0.812
3592_111,0.9396
3592_112,0.9532
3592_113,0.979
3592_114,0.895
3592_115,0.8688
3592_116,0.9828
3592_117,0.8454
3592_118,0.7374
3592_119,0.8002
3592_12,0.8638
3592_120,0.7502
3592_121,0.009
3592_122,0.8366
3592_123,0.9864
3592_124,0.92
3592_125,0.9814
3592_126,0.8028
3592_127,0.745
3592_128,0.7946
3592_129,0.7968
3592_13,0.0214
3592_130,0.7808
3592_131,0.9242
3592_132,0.8422
3592_133,0.8246
3592_134,0.7008
3592_135,0.0116
3592_136,0.9512
3592_137,0.7092
3592_138,0.9426
3592_139,0.8522
3592_14,0.8132
3592_140,0.9202
3592_141,0.936
3592_142,0.7808
3592_143,0.7914
3592_144,0.6526
3592_145,0.7554
3592_146,0.9284
3592_147,0.9956
3592_148,0.7628
3592_149,0.6954
3592_15,0.9128
3592_150,0.8784
3592_151,0.6912
3592_152,0.7376
3592_153,0.8272
3592_154,0.8148
3592_155,0.738
3592_156,0.7926
3592_157,0.7152
3592_158,0.7466
3592_159,0.7968
3592_16,0.923
3592_160,0.8156
3592_161,0.9712
3592_162,0.8286
3592_163,0.6796
3592_164,0.7526
3592_165,0.9714
3592_166,0.8174
3592_167,0.7052
3592_168,0.9402
3592_169,0.9682
3592_17,0.9228
3592_170,0.8478
3592_171,0.8392
3592_172,0.6278
3592_173,0.8692
3592_174,0.968
3592_175,0.7208
3592_176,0.0302
3592_177,0.7146
3592_178,0.706
3592_179,0.8638
3592_18,0.9816
3592_180,0.9216
3592_181,0.8168
3592_182,0.6812
3592_183,0.8258
3592_184,0.8408
3592_185,0.788
3592_186,0.7804
3592_187,0.8424
3592_188,0.776
3592_189,0.8614
3592_19,0.821
3592_190,0.827
3592_191,0.8138
3592_192,0.7752
3592_193,0.8334
3592_194,0.8708
3592_195,0.7146
3592_196,0.9128
3592_197,0.7728
3592_198,0.7188
3592_199,0.038
3592_2,0.6516
3592_20,0.911
3592_200,0.949
3592_21,0.7554
3592_22,0.988
3592_23,0.7686
3592_24,0.7466
3592_25,0.74
3592_26,0.7588
3592_27,0.7432
3592_28,0.0048
3592_29,0.8372
3592_3,0.7654
3592_30,0.996
3592_31,0.8566
3592_32,0.9294
3592_33,0.7436
3592_34,0.8146
3592_35,0.924
3592_36,0.9932
3592_37,0.9862
3592_38,0.7874
3592_39,0.724
3592_4,0.7966
3592_40,0.819
3592_41,0.8882
3592_42,0.8808
3592_43,0.8954
3592_44,0.8152
3592_45,0.9842
3592_46,0.7404
3592_47,0.6742
3592_48,0.7654
3592_49,0.8202
3592_5,0.7876
3592_50,0.6366
3592_51,0.919
3592_52,0.9136
3592_53,0.743
3592_54,0.7504
3592_55,0.998
3592_56,0.8648
3592_57,0.915
3592_58,0.9004
3592_59,0.0308
3592_6,0.8884
3592_60,0.7236
3592_61,0.8282
3592_62,0.7478
3592_63,0.816
3592_64,0.0064
3592_65,0.8016
3592_66,0.789
3592_67,0.6962
3592_68,0.9858
3592_69,0.955
3592_7,0.937
3592_70,0.8288
3592_71,0.8944
3592_72,0.9162
3592_73,0.7962
3592_74,0.7736
3592_75,0.7652
3592_76,0.8798
3592_77,0.021
3592_78,0.7144
3592_79,0.7268
3592_8,0.9752
3592_80,0.873
3592_81,0.8124
3592_82,0.7842
3592_83,0.8712
3592_84,0.9916
3592_85,0.7046
3592_86,0.7232
3592_87,0.7206
3592_88,0.7796
3592_89,0.9264
3592_9,0.8536
3592_90,0.814
3592_91,0.995
3592_92,0.8182
3592_93,0.7868
3592_94,0.8272
3592_95,0.6784
3592_96,0.8398
3592_97,0.648
3592_98,0.7928
3592_99,0.9696
2892_1,0.816
2892_10,0.9102
2892_100,0.6874
2892_101,0.6736
2892_102,0.7462
2892_103,0.9524
2892_104,0.9126
2892_105,0.7556
2892_106,0.76
2892_107,0.8172
2892_108,0.7056
2892_109,0.7256
2892_11,0.766
2892_110,0.7008
2892_111,0.8258
2892_112,0.7942
2892_113,0.881
2892_114,0.9092
2892_115,0.8782
2892_116,0.8172
2892_117,0.6702
2892_118,0.8324
2892_119,0.7618
2892_12,0.879
2892_120,0.8442
2892_121,0.6756
